token_address,chain,missing_from,missing_to,missing_hour_count
GMTXVdP5Uc9Eqn8MJYhC8Tg18T1unAWaN1Qf4BuES5Cb,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
GNo91D4oKksLiq7TTd2gygCWqAbtU47rSGG1fAo5eA7h,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
GP7m3USdHDSrNoUzsZqZTboKaJiabFQShzgV2RkFnZyh,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
GRsoqmhsS7fCLpEqqE7oRM92ag3WVy8VbJAi6KfWSeHS,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
GVsdtSe3E2fQoP3TzNT2M1VUchJ7sBmDBuvBZmGDGvmB,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
GVvPZpC6ymCoiHzYJ7CWZ8LhVn9tL2AUpRjSAsLh6jZC,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
GXkoESRmdKJcQAPJrZCce6YR2bJe33QMC7fNVtTjvirt,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
GYCVdmDthkf3jSz5ns6fkzCmHub7FSZxjVCfbfGqkH7P,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
GYKmdfcUmZVrqfcH1g579BGjuzSRijj3LBuwv79rpump,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
Ga1mVubYLHYiat1BZKN1BQftT6w58tgX7chJfBpzp6pF,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
Ga4oZoNRLkZkruJpS8NLwa8DJCwKP9hbTBSNDQZ9V43v,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
GcV9tEj62VncGithz4o4N9x6HWXARxuRgEAYk9zahNA8,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
GgVKiDwK5hcKbRC8QoKLSRidjiVVcBcshwzbLvxTmoon,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
GhBPHgnNF99EThYxt4bxUfPX1hCPyAS72RCBgLjLpump,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
GnzxEyULVPQYb5F5hxGc8dEGivctVrfr5mtsdp4z5xU2,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
Grk6b4UMRWkgyq4Y6S1BnNRF4hRgtnMFp7Sorkv6Ez4u,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
Gx5dX1pM5aCQn8wtXEmEHSUia3W57Jq7qdu7kKsHvirt,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
GzpRsvnKXKz586kRLkjdppR4dUCFwHa2qaszKkPUQx6g,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
GzxpqHdQeseerHTM2Gikq5F4o8Bb1oTENRTJa8E2pump,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
H11RzeeZjfSm2bqEQpwDzaHY18qGeiyFx3mqavF3pump,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
H1aoUqmp2vJu5o8w3o8LjrN6jKyWErS69PtYxGhfoXxf,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
H1jJwQTgcAzUZjAKhxS8dA6FY8VZyTBxKxUyv3yCrYA1,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
H5b4iYiZYycr7fmQ1dMj7hdfLGAEPcDH261K4hugpump,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
H74CYmXgMkYHYuSRsZt6RJb4NYp2u72Vw8BS5huApump,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
HALALGvdNJ8u1J3uFFSsba1tyYPRF3vnYfCQ3CpJasfD,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
HAWKThXRcNL9ZGZKqgUXLm4W8tnRZ7U6MVdEepSutj34,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
HAs8hvTB8ZH6dBG26KQGik4fxitNYi41jnYd49bvtime,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
HBxHiTHpmnps5ALo2jzZbVmUzPPpZsUT8wN8KtqkBU9h,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
HDVR9Edy2o8uRdf5xFUDSGVLo556UjAaNR9BrwZ8QeMJ,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
HEcYsfjuxDfGMWLLCvXTagUJbz8w4mXh8ZUswk7d6tcK,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
HZNnmhAY6xfq2iKRyBTEvTVeoTYJzpkK8mfnfG8Ppump,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
HausGKcq9G9zM3azwNmgZyzUvYeeqR8h8663PmZpxuDj,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
HcN8NypRTeYunAWtg37AZNp7uX5MP7K8qbqcoLqdbonk,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
Hefh4Yv3cUGstf7wvEFPuKY7zAEhPxAvgZaoQnytW8md,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
HfMVgG3fQr45JtrQD3jpVki6E5H5BSdjN8kCAvDEDKMQ,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
HfZiQSCUTpvWa9Mk3FKieQHzZfiduPqTEMVDbP1Gpump,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
Hj4sTP4L4rvR9WBR6KyK99sxPptBQQczNWe4y15mxhRD,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
HjBMk5rABYdAvukYRvrScBnP9KnN9nLdKSbN2QPppump,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
HjKkxYmvekKYo1WhWJivx5SeZxKP2vJ9CCZp9ZmvCCKq,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
HkCrU2Vk5kGvvPUUR2dirjgAx3TbyCPYXRZbefwzCyCp,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
HnnGv3HrSqjRpgdFmx7vQGjntNEoex1SU4e9Lxcxuihz,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
HqFG17V7wNfEDV3k5K2AuY3rmM5n2np4rhbGV21hp4as,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
HruKkLrLJ7t1kL8E6HBccSpWdUpnhGmi3SVrB9Jjpump,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
HsoCvGgjgxARFsaSMb3gEEEujHKozmskdLzxw5J2aXNH,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
HtbhBYdcfXbbD2JiH6jtsTt2m2FXjn7h4k6iXfz98k5W,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
HthQKKW6M9Q8pb27r9xoqjfviiJ3kzdojP8TKqjJpump,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
HuMShjViKhcfihmHkgvctcFAyeyxAk8hK5K58zWpuRKf,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
K5RpMc7AjwaUZBieDTnsWGrkJbCLJvFXWVsHpo5boop,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
KomoNuvereGko9jNKUgb3AJZdG3pDaXjbph77ZWvFy1,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
Kruj63Qx9EQX9QzukLCBgx5g9AGW69gPDsSK25FRZAi,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
KyxLLGRvJZDRoAFS6PZ8geq5WNzY1b4nCwsokYJtYms,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
LABSh5DTebUcUbEoLzXKCiXFJLecDFiDWiBGUU1GpxR,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
LYLikzBQtpa9ZgVrJsqYGQpR3cC1WMJrBHaXGrQmeta,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
LoafdJ3WSAvsrx3zppSGKA6sRvL9GrRrU1iRV7HkLkm,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
Ma4dse7fmzXLQYymNsDDjq6VgRXtEFTJw1CvmRrBoKN,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
MonYu4GQb1dpoMs4DG1FpJt5F9nXtUy6JRyvANZFxZu,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
MoshMwLkVu4iwrPBaWpYkh43qJiSXsnyzNLuMXFv5F4,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
MpsoLp1YBDqeiuSrVrYH4DoAGJ3myAMmMy6crYNVSTo,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
N4wBBD5fYtPmuy36AZkNT7Vd2UUESHTdSsCMKuipump,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
NUZ3FDWTtN5SP72BsefbsqpnbAY5oe21LE8bCSkqsEK,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
NXH66NhJZ3woe1KCYFGwSJHTtpELuv4Mf8YoVthWtce,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
NYANpAp9Cr7YarBNrby7Xx4xU6No6JKTBuohNA3yscP,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
NaFJTgvemQFfTTGAq2PR1uBny3NENWMur5k6eBsG5ii,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
NomuBwKJEvJ8d4dsaq7NZoHaXWXzKcfke1c7Y8ruFYL,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
PAWSxhjTyNJELywYiYTxCN857utnYmWXu7Q59Vgn6ZQ,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
PAYZP1W3UmdEsNLJwmH61TNqACYJTvhXy8SCN4Tmeta,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
PAYmo6moDF3Ro3X6bU2jwe2UdBnBhv8YjLgL1j4DxGu,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
PreANxuXjsy2pvisWWMNB6YaJNzr7681wJJr2rHsfTh,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
Pren1FvFX6J3E4kXhJuCiAD5aDmGEb7qJRncwA8Lkhw,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
REdaoGk6EcBVgXW7vHs9FnzWmkr3ba6eHRBBgEtLNWo,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
SLAMG93vQPmhfDCbT5NpDg6f8E7VNDs9FxBxhvdUwcX,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
SPQkEcsdALLLn4MqCb3XH64hYTmdD4fZZk9CF5LiQV8,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
Sg4k4iFaEeqhv5866cQmsFTMhRx8sVCPAq2j8Xcpump,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
SuperbZyz7TsSdSoFAZ6RYHfAWe9NmjXBLVQpS8hqdx,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
TTRXx2ypNmtMALQpk9CEy3eCr7sq47tJohvfEtKVVZJ,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
USDrbBQwQbQ2oWHUPfA8QBHcyVxKUq1xHyXsSLKdUq2,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
WKNDwkcUfcohsqmiS1vYNrSCNDSJFaHWMxRnCmxCxFz,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
Xs8S1uUs1zvS2p7iwtsG3b6fkhpvmwz4GYU3gWAmWHZ,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
XsqE9cRRpzxcGKDXj1BJ7Xmg4GRhZoyY1KpmGSxAWT2,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
YXUpFaULqhrLJS79JmFtAsNZQ2JDTnPemmdVZEFpump,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
ZDaUDL4XFdEct7UgeztrFQAptsvh4ZdhyZDZ1RpxYAK,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
ZKFHiLAfAFMTcDAuCtjNW54VzpERvoe7PBF9mYgmeta,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
ZScHuTtqZukUrtZS43teTKGs2VqkKL8k4QCouR2n6Uo,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
Zenko9EfTmbYVUw8RMjEW4vf7bNPSd419EjtpAFXeWw,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
a3W4qutoEJA4232T2gwZUfgYJTetr96pU4SJMwppump,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
bobaM3u8QmqZhY1HwAtnvze9DLXvkgKYk3td3t8MLva,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
bootyAfCh1eSQeKhFaDjN9Pu6zwPmAoQPoJWVuPasjJ,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
ch7rTovcUK7C1zNFM7F93kXU2CByYUsJT4pwYx7pump,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
de1QJkP1qDCk5JYCCXCeq27bQQUdCaiv7xVKFrhPSzF,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
dmfunVbjA71VZu2L1h74Exji6Avs9tsL63uneCDLocX,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
dpfZvKKTu2CEJ9zJz28Cu733m1zGbuQk9FS7T8wpump,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
e9tZR9VJXqpjbGGjBuf3ypAgaf4w3K1p22pDfTTMDTc,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
gJtYNevehYkg9VeEaWWKztWeFt4WXdQFihMXrUMeKd4,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
gcho94FhdhJNDhVEnHHskXP7PcSKDqCs3GKEj5zrewn,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
goodX4LG92UAcRdFRUykfP2fAfzQAVttrToEPxtxSkp,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
iJF17JCu78E51eAgwtCwvgULHh2ZqCeRrcFP7wgcc6w,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
iRAYYHCNhEpbDiVt6QKK3Q57DMgw4p8zEKsVz3WfMjW,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
imbaePRPNVxBhTLdSWpdjYbXiPWc9spNTz4xKVkZfBJ,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
jRAYPwLn4ZRGRSKu7GWu6B3Qx3Vj2JU88agUweEceyo,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
jUpa2aDCzvdR9EF4fqDXmuyMUkonPTohphABLmRkRFj,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
jimBqijNp9yZwgMmxFaLECr5rFypPGZQNEqL9YU4UjT,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
kyKYFGGhy5YAg6Yotedj7ZtByUBepsraT4BFkF3Uxmk,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
kyrosJC2dtm6EoLV5wffZsS4RZVm2hRafKZCLsc38JE,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
mtnc7NNSpAJuvYNmayXU63WhWZGgFzwQ2yeYWqemeta,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
nauTSD9gbhBoR1npXBKfN1zp9nj92cTcADmvitjFFca,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
ovo2N3VqRfkZgbb56Gse7oLDXJLJEeqq5z9ePHRxhzL,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
pvv4fu1RvQBkKXozyH5A843sp1mt6gTy9rPoZrBBAGS,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
q4bpaRKw3fJB1AJBeeBaKv3TjYzWsmntLgnSB275YUb,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
qBo8aDLgHaic3byqjdRWLWiNhVWaxMYXUtDKFdirZVz,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
qnko6WJGEwEU3JYQFZakLe9V8dmS4YAXFARHeRipump,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
sSYe5gS3EGzPBaEsyQ3iZhUU4NgSDwC1Pk45vLZpump,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
sc1dNAxRBj5CNWaGC26AR7PEW75R36Umzt1V8vuP8kZ,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
sctmY8fJucsJatwHz6P48RuWBBkdBMNmSMuBYrWFdrw,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
sctmZbtfE4dBNBEqBriQQVZLBrTaTjiTfKNRzKUcSLa,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
sodaNXUbtjMvHe9c5Uw7o7VAcVpXPHAvtaRaiPVJQuE,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
spinezMPKxkBpf4Q9xET2587fehM3LuKe4xoAoXtSjR,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
v7bs339b8oqXgYGJu4mX9cB8tZrFVSozBjW6QZZKE3m,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
vEHiuRmd8WvCkswH8Xy4VXTEMXA7JScik47XZkDbonk,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
wrBTCqVjkpqktbqN3CeGVSzQ9PFiPonHN98uwEpwMsy,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
xStpgUCss9piqeFUk2iLVcvJEGhAdJxJQuwLkXP555G,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
xkqjobmo1kUgN4P7jcsWe5ud657oA3co4PnwKoQKG12,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
xorcaYqbXUNz3474ubUMJAdu2xgPsew3rUCe5ughT3N,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
z9WZXekbCtwoxyfAwEJn1euXybvqLzPVv3NDzJzkq7C,sol,2025-12-01T00:00:00+00:00,2026-07-12T14:00:00+00:00,5367
